TransID,OrderID,AccountNumber,Supplier,Address,City,PostalCode,StateProvince,Country,Employee,DueDate,ShipDate,OrderDate,CarrierTrackingNumber,ProductID,OrderQty,Class,Color,ListPrice,SpecialOfferID,UnitPrice,UnitPriceDiscount,PurchasedAmount,DiscountAmount,NetPurchaseAmount,OrderYear,OrderMonth
6810,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,20,4,High,Silver,2319.99,1,1242.8518,0.0,4971.41,0.0,4971.41,2013,2013-02
6811,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,16,4,High,Black,2294.99,1,1229.4589,0.0,4917.84,0.0,4917.84,2013,2013-02
6812,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,7,6,Medium,Not Specified,61.92,1,33.7745,0.0,202.65,0.0,202.65,2013,2013-02
6813,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,24,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2013,2013-02
6814,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,4,1,Low,Not Specified,44.54,1,24.2945,0.0,24.29,0.0,24.29,2013,2013-02
6815,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,17,4,High,Black,2294.99,1,1229.4589,0.0,4917.84,0.0,4917.84,2013,2013-02
6816,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,19,5,High,Silver,2319.99,1,1242.8518,0.0,6214.26,0.0,6214.26,2013,2013-02
6817,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,22,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2013,2013-02
6818,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,7,1,Medium,Not Specified,61.92,1,33.7745,0.0,33.77,0.0,33.77,2012,2012-11
6819,49877,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2013-03-12,2013-03-07,2013-02-28,493D-497C-AB,25,3,Medium,Black,1079.99,1,647.994,0.0,1943.98,0.0,1943.98,2013,2013-02
6820,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,21,1,High,Silver,2319.99,1,1242.8518,0.0,1242.85,0.0,1242.85,2012,2012-11
6821,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,16,5,High,Black,2294.99,1,1229.4589,0.0,6147.29,0.0,6147.29,2012,2012-11
6822,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,17,2,High,Black,2294.99,1,1229.4589,0.0,2458.92,0.0,2458.92,2012,2012-11
6823,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,23,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2012,2012-11
6824,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,20,1,High,Silver,2319.99,1,1242.8518,0.0,1242.85,0.0,1242.85,2012,2012-11
6825,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,25,2,Medium,Black,1079.99,1,647.994,0.0,1295.99,0.0,1295.99,2012,2012-11
6826,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,24,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2012,2012-11
6827,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,18,1,High,Black,2294.99,1,1229.4589,0.0,1229.46,0.0,1229.46,2012,2012-11
6828,48776,10-4020-000414,Carson Jillian,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-12-12,2012-12-07,2012-11-30,81D9-4651-84,19,2,High,Silver,2319.99,1,1242.8518,0.0,2485.7,0.0,2485.7,2012,2012-11
6829,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,4,3,Low,Not Specified,44.54,1,24.2945,0.0,72.88,0.0,72.88,2012,2012-08
6830,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,18,1,High,Black,2294.99,1,1229.4589,0.0,1229.46,0.0,1229.46,2012,2012-08
6831,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,19,4,High,Silver,2319.99,1,1242.8518,0.0,4971.41,0.0,4971.41,2012,2012-08
6832,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,7,4,Medium,Not Specified,61.92,1,33.7745,0.0,135.1,0.0,135.1,2012,2012-08
6833,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,16,5,High,Black,2294.99,1,1229.4589,0.0,6147.29,0.0,6147.29,2012,2012-08
6834,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,22,3,Medium,Black,1079.99,1,647.994,0.0,1943.98,0.0,1943.98,2012,2012-08
6835,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,23,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2012,2012-08
6836,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,24,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2012,2012-08
6837,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,20,3,High,Silver,2319.99,1,1242.8518,0.0,3728.56,0.0,3728.56,2012,2012-08
6838,47706,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-09-11,2012-09-06,2012-08-30,D1C6-4062-AA,21,1,High,Silver,2319.99,1,1242.8518,0.0,1242.85,0.0,1242.85,2012,2012-08
6839,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,21,4,High,Silver,2319.99,1,1242.8518,0.0,4971.41,0.0,4971.41,2012,2012-05
6840,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,22,2,Medium,Black,1079.99,1,647.994,0.0,1295.99,0.0,1295.99,2012,2012-05
6841,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,17,2,High,Black,2294.99,1,1229.4589,0.0,2458.92,0.0,2458.92,2012,2012-05
6842,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,19,6,High,Silver,2319.99,1,1242.8518,0.0,7457.11,0.0,7457.11,2012,2012-05
6843,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,24,1,Medium,Black,1079.99,1,647.994,0.0,647.99,0.0,647.99,2012,2012-05
6844,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,23,2,Medium,Black,1079.99,1,647.994,0.0,1295.99,0.0,1295.99,2012,2012-05
6845,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,16,2,High,Black,2294.99,1,1229.4589,0.0,2458.92,0.0,2458.92,2012,2012-05
6846,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,20,4,High,Silver,2319.99,1,1242.8518,0.0,4971.41,0.0,4971.41,2012,2012-05
6847,46655,10-4020-000414,Blythe Michael,Indiana Factory Shops ,Daleville,47334,Indiana,United States,Choi Mike,2012-06-11,2012-06-06,2012-05-30,F5D5-409B-94,25,4,Medium,Black,1079.99,1,647.994,0.0,2591.98,0.0,2591.98,2012,2012-05
6848,43690,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-06-12,2011-06-07,2011-05-31,7A3C-492F-A6,69,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-05
6849,43690,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-06-12,2011-06-07,2011-05-31,7A3C-492F-A6,77,2,Low,Red,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-05
6850,44316,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-09-12,2011-09-07,2011-08-31,A335-431B-B9,69,2,Low,Black,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-08
6851,67332,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2014-03-13,2014-03-08,2014-03-01,E97E-4BCF-92,81,2,Low,Black,539.99,1,323.994,0.0,647.99,0.0,647.99,2014,2014-03
6852,67332,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2014-03-13,2014-03-08,2014-03-01,E97E-4BCF-92,53,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2014,2014-03
6853,67332,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2014-03-13,2014-03-08,2014-03-01,E97E-4BCF-92,66,1,Medium,Yellow,1120.49,1,672.294,0.0,672.29,0.0,672.29,2014,2014-03
6854,67332,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2014-03-13,2014-03-08,2014-03-01,E97E-4BCF-92,56,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2014,2014-03
6855,67332,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2014-03-13,2014-03-08,2014-03-01,E97E-4BCF-92,80,2,Low,Black,539.99,1,323.994,0.0,647.99,0.0,647.99,2014,2014-03
6856,61234,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-12-12,2013-12-07,2013-11-30,70F9-4CD3-93,45,2,High,Black,2443.35,1,1466.01,0.0,2932.02,0.0,2932.02,2013,2013-11
6857,61234,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-12-12,2013-12-07,2013-11-30,70F9-4CD3-93,80,1,Low,Black,539.99,1,323.994,0.0,323.99,0.0,323.99,2013,2013-11
6858,61234,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-12-12,2013-12-07,2013-11-30,70F9-4CD3-93,81,1,Low,Black,539.99,1,323.994,0.0,323.99,0.0,323.99,2013,2013-11
6859,61234,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-12-12,2013-12-07,2013-11-30,70F9-4CD3-93,66,3,Medium,Yellow,1120.49,1,672.294,0.0,2016.88,0.0,2016.88,2013,2013-11
6860,61234,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-12-12,2013-12-07,2013-11-30,70F9-4CD3-93,62,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-11
6861,61234,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-12-12,2013-12-07,2013-11-30,70F9-4CD3-93,56,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2013,2013-11
6862,55302,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-09-11,2013-09-06,2013-08-30,676A-47A8-A0,80,4,Low,Black,539.99,1,323.994,0.0,1295.98,0.0,1295.98,2013,2013-08
6863,55302,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-09-11,2013-09-06,2013-08-30,676A-47A8-A0,66,2,Medium,Yellow,1120.49,1,672.294,0.0,1344.59,0.0,1344.59,2013,2013-08
6864,55302,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-09-11,2013-09-06,2013-08-30,676A-47A8-A0,53,5,Medium,Yellow,1700.99,1,1020.594,0.0,5102.97,0.0,5102.97,2013,2013-08
6865,55302,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-09-11,2013-09-06,2013-08-30,676A-47A8-A0,81,1,Low,Black,539.99,1,323.994,0.0,323.99,0.0,323.99,2013,2013-08
6866,55302,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-09-11,2013-09-06,2013-08-30,676A-47A8-A0,56,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2013,2013-08
6867,51149,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-06-11,2013-06-06,2013-05-30,E0BD-412F-A7,81,4,Low,Black,539.99,1,323.994,0.0,1295.98,0.0,1295.98,2013,2013-05
6868,51149,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-06-11,2013-06-06,2013-05-30,E0BD-412F-A7,56,3,Medium,Yellow,1700.99,1,1020.594,0.0,3061.78,0.0,3061.78,2013,2013-05
6869,51149,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-06-11,2013-06-06,2013-05-30,E0BD-412F-A7,80,3,Low,Black,539.99,1,323.994,0.0,971.98,0.0,971.98,2013,2013-05
6870,51149,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-06-11,2013-06-06,2013-05-30,E0BD-412F-A7,53,1,Medium,Yellow,1700.99,1,1020.594,0.0,1020.59,0.0,1020.59,2013,2013-05
6871,49885,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-03-12,2013-03-07,2013-02-28,BB01-42D5-A5,73,2,Low,Red,782.99,1,469.794,0.0,939.59,0.0,939.59,2013,2013-02
6872,49885,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-03-12,2013-03-07,2013-02-28,BB01-42D5-A5,77,3,Low,Red,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2013,2013-02
6873,48785,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-12-12,2012-12-07,2012-11-30,B2A8-41B2-A9,69,1,Low,Black,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-11
6874,48785,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-12-12,2012-12-07,2012-11-30,B2A8-41B2-A9,74,3,Low,Red,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-11
6875,48785,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-12-12,2012-12-07,2012-11-30,B2A8-41B2-A9,73,3,Low,Red,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-11
6876,49885,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-03-12,2013-03-07,2013-02-28,BB01-42D5-A5,70,2,Low,Black,782.99,1,469.794,0.0,939.59,0.0,939.59,2013,2013-02
6877,49885,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2013-03-12,2013-03-07,2013-02-28,BB01-42D5-A5,74,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2013,2013-02
6878,47714,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-09-11,2012-09-06,2012-08-30,884B-4F33-A1,73,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-08
6879,47714,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-09-11,2012-09-06,2012-08-30,884B-4F33-A1,74,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-08
6880,47714,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-09-11,2012-09-06,2012-08-30,884B-4F33-A1,77,2,Low,Red,782.99,1,469.794,0.0,939.59,0.0,939.59,2012,2012-08
6881,47714,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-09-11,2012-09-06,2012-08-30,884B-4F33-A1,70,1,Low,Black,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-08
6882,48785,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-12-12,2012-12-07,2012-11-30,B2A8-41B2-A9,77,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-11
6883,48785,10-4020-000431,Carson Jillian,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-12-12,2012-12-07,2012-11-30,B2A8-41B2-A9,70,1,Low,Black,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-11
6884,47714,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-09-11,2012-09-06,2012-08-30,884B-4F33-A1,69,1,Low,Black,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-08
6885,46664,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-06-11,2012-06-06,2012-05-30,B900-4D0D-AF,69,3,Low,Black,782.99,1,469.794,0.0,1409.38,0.0,1409.38,2012,2012-05
6886,46664,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-06-11,2012-06-06,2012-05-30,B900-4D0D-AF,78,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-05
6887,46664,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-06-11,2012-06-06,2012-05-30,B900-4D0D-AF,77,5,Low,Red,782.99,1,469.794,0.0,2348.97,0.0,2348.97,2012,2012-05
6888,46664,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-06-11,2012-06-06,2012-05-30,B900-4D0D-AF,73,2,Low,Red,782.99,9,234.897,0.3,469.79,140.94,328.85,2012,2012-05
6889,46664,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-06-11,2012-06-06,2012-05-30,B900-4D0D-AF,74,1,Low,Red,782.99,1,469.794,0.0,469.79,0.0,469.79,2012,2012-05
6890,46664,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-06-11,2012-06-06,2012-05-30,B900-4D0D-AF,70,2,Low,Black,782.99,1,469.794,0.0,939.59,0.0,939.59,2012,2012-05
6891,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,69,1,Low,Black,782.99,1,419.4589,0.0,419.46,0.0,419.46,2012,2012-02
6892,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,70,2,Low,Black,782.99,1,419.4589,0.0,838.92,0.0,838.92,2012,2012-02
6893,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,73,2,Low,Red,782.99,1,419.4589,0.0,838.92,0.0,838.92,2012,2012-02
6894,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,74,2,Low,Red,782.99,1,419.4589,0.0,838.92,0.0,838.92,2012,2012-02
6895,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,78,3,Low,Red,782.99,1,419.4589,0.0,1258.38,0.0,1258.38,2012,2012-02
6896,45071,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-12-13,2011-12-08,2011-12-01,BD58-4690-B0,69,4,Low,Black,782.99,1,419.4589,0.0,1677.84,0.0,1677.84,2011,2011-12
6897,45071,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-12-13,2011-12-08,2011-12-01,BD58-4690-B0,77,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-12
6898,45071,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-12-13,2011-12-08,2011-12-01,BD58-4690-B0,73,3,Low,Red,782.99,1,419.4589,0.0,1258.38,0.0,1258.38,2011,2011-12
6899,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,60,1,Medium,Red,1457.99,1,874.794,0.0,874.79,0.0,874.79,2012,2012-02
6900,45812,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2012-03-12,2012-03-07,2012-02-29,309C-4710-B7,59,2,Medium,Red,1457.99,1,874.794,0.0,1749.59,0.0,1749.59,2012,2012-02
6901,44316,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-09-12,2011-09-07,2011-08-31,A335-431B-B9,74,2,Low,Red,782.99,1,419.4589,0.0,838.92,0.0,838.92,2011,2011-08
6902,44316,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-09-12,2011-09-07,2011-08-31,A335-431B-B9,78,1,Low,Red,782.99,1,419.4589,0.0,419.46,0.0,419.46,2011,2011-08
6903,44316,10-4020-000431,Blythe Michael,Horizon Outlet Center ,Holland,49423,Michigan,United States,Baldwin Douglas,2011-09-12,2011-09-07,2011-08-31,A335-431B-B9,73,3,Low,Red,782.99,1,419.4589,0.0,1258.38,0.0,1258.38,2011,2011-08
